"Zip Code","State","City","Zillow Home Value Index","Median Household Income"
49042,"MI","Constantine",74946,93731
72542,"AR","Highland",73876,46903
28318,"NC","Autryville",111609,84160
30222,"GA","Greenville",79280,65735
56069,"MN","Montgomery",155670,109186
61739,"IL","Fairbury",109860,143769
97231,"OR","Portland",574073,242265
13346,"NY"," Hamilton",187322,134306
24348,"VA","Independence",107000,56572
97119,"OR","Gaston",394079,121663
17520,"PA","East Petersburg",189989,126827
19504,"PA","Washington",262788,167814
21111,"MD","Monkton",479358,364563
24090,"VA","Fincastle",193680,136772
62420,"IL","Casey",59294,102455
63023,"MO","Hillsboro",159469,101456
17752,"PA","Clinton",130533,106762
47106,"IN","Borden",141199,125613
49454,"MI","Scottville",82445,80391
7750,"NJ","Monmouth Beach",624194,258083
16630,"PA","Cresson",93699,97189
11020,"NY","Great Neck",1227318,544253
46118,"IN","Clayton",172028,131060
1740,"MA","Bolton",534229,344871
44676,"OH","Shreve",114705,95043
48850,"MI","Lakeview",78378,73812
55321,"MN","Cokato",171884,117505
60936,"IL","Gibson City",97924,119403
3290,"NH","Nottingham",327102,166593
11935,"NY","Cutchogue",706613,175393
19547,"PA","Oley",214947,149997
37873,"TN","Surgoinsville",94680,59942
56529,"MN","Dilworth",185921,100231
75691,"TX","Tatum",175816,96965
46765,"IN","Leo-Cedarville",220471,182612
13460,"NY"," Sherburne",105419,89001
20722,"MD","Brentwood",277890,119050
1741,"MA","Carlisle",794226,564153
37046,"TN","College Grove",421927,141110
47138,"IN","Lexington",92243,83466
43762,"OH","New Concord",142529,107048
44076,"OH","Orwell",102784,83249
37310,"TN","Charleston",166256,111679
51247,"IA","Rock Valley",160624,162875
56549,"MN","Hawley",193441,148251
1505,"MA","Boylston",376438,232476
21663,"MD","Saint Michaels",418044,162508
27243,"NC","Efland",186766,130023
80452,"CO","Idaho Springs",276221,85607
12833,"NY","Greenfield Center",260602,148722
54758,"WI","Osseo",129530,100575
98937,"WA","Naches",194956,112883
42122,"KY","Alvaton",207767,130327
14036,"NY","Pembroke",138811,119674
14423,"NY"," Caledonia",134014,118648
37860,"TN","Russellville",139400,77388
24104,"VA","Huddleston",252565,92629
40437,"KY","Hustonville",87604,61671
93609,"CA","Caruthers",161839,102970
90067,"CA","Los Angeles",1061967,2588947
30565,"GA","Nicholson",148627,78353
37336,"TN","Georgetown",168818,93081
17560,"PA","Providence",222380,107161
80446,"CO","Granby",259641,97570
37010,"TN","Adams",240158,145814
52776,"IA","West Liberty",151428,118198
81425,"CO","Olathe",226523,75066
17018,"PA","Middle Paxton",164858,132100
46721,"IN","Butler",83011,91448
44072,"OH","Novelty",249819,308934
15461,"PA","Masontown",76819,77570
30147,"GA","Lindale",89490,68067
39066,"MS","Edwards",118285,66463
97114,"OR","Dayton",269654,105410
1560,"MA","Grafton",365082,158363
40419,"KY","Crab Orchard",85237,51794
57754,"SD","Lead",117470,77954
11976,"NY","Water Mill",3278374,278790
46979,"IN","Russiaville",141630,142064
37846,"TN","Philadelphia",101799,76929
40051,"KY","New Haven",114751,82339
97004,"OR","Beavercreek",476831,144872
1370,"MA","Shelburne",239612,104810
4856,"ME","Rockport",293332,131975
8223,"NJ","Upper",273276,151447
14840,"NY","Wayne",179155,92320
48631,"MI","Monitor",124378,112360
98840,"WA","Okanogan",134975,79828
93270,"CA","Terra Bella",173173,81564
8853,"NJ","Branchburg",533162,321290
83536,"ID","Kamiah",161784,58856
54983,"WI","Weyauwega",134143,105782
67456,"KS","Lindsborg",140447,112915
50156,"IA","Madrid",164864,122169
19029,"PA","Tinicum",129797,96771
47462,"IN","Springville",93210,102558
49449,"MI","Pentwater",187194,75655
10928,"NY","Highland Falls",196335,115592
35546,"AL","Berry",87337,62441
56464,"MN","Menahga",131433,77141
67101,"KS","Maize",190944,176042
25015,"WV","Belle",68320,84914
34734,"FL","Gotha",295737,139426
98591,"WA","Toledo",256078,82600
13084,"NY","Lafayette",162339,135113
32580,"FL","Valparaiso",183611,104209
48866,"MI","Ovid",104100,95773
27864,"NC","Pinetops",46731,76507
30139,"GA","Fairmount",132062,66860
98851,"WA","Soap Lake",98603,61809
3858,"NH","Newton",320126,160125
17051,"PA","Oliver",92487,85097
32460,"FL","Sneads",75031,71282
3033,"NH","Brookline",342878,218708
16037,"PA","Lancaster",216196,173868
35053,"AL","Crane Hill",239556,55033
97032,"OR","Hubbard",316074,104034
59019,"MT","Columbus",185707,117971
60040,"IL","Highwood",315234,152572
1005,"MA"," Barre",216281,127991
12037,"NY"," Chatham",222078,94941
16134,"PA","Pymatuning Central",88952,76428
45856,"OH","Leipsic",106501,120276
60456,"IL","Hometown",125169,93416
44440,"OH","Mineral Ridge",100469,108309
85925,"AZ","Eagar",153406,72070
5743,"VT"," Fair Haven",136893,80714
27809,"NC","Red Oak",78523,96019
32324,"FL","Chattahoochee",45716,63372
43135,"OH","Laurelville",102348,81752
54739,"WI","Elk Mound",174562,126497
63019,"MO","Crystal City",128428,94071
32667,"FL","Micanopy",186007,99582
80135,"CO","Sedalia",544710,212410
75572,"TX","Queen City",95555,63973
54940,"WI","Wolf River",177158,121725
43783,"OH","Somerset",125289,95101
48463,"MI","Otisville",134885,96656
53588,"WI","Spring Green",192357,127416
60469,"IL","Posen",85115,89071
78401,"TX","Corpus Christi",69800,170182
43430,"OH","Genoa",115361,117683
46710,"IN","Avilla",125145,105373
60163,"IL","Berkeley",179027,124426
80116,"CO","Franktown",618742,267655
95442,"CA","Glen Ellen",1116233,149252
21162,"MD","White Marsh",373289,137380
29438,"SC","Edisto Beach",388615,94421
30527,"GA","Clermont",182644,93437
44431,"OH","Leetonia",83067,110628
16828,"PA","Potter",200227,124736
81428,"CO","Paonia",237528,72717
43112,"OH","Carroll",206962,146907
6784,"CT","Sherman",409598,196125
42086,"KY","West Paducah",152968,97876
8825,"NJ","Kingwood",328801,179783
67026,"KS","Clearwater",153829,136176
55975,"MN","Spring Valley",135636,113200
80651,"CO","Platteville",282959,139073
14871,"NY"," Southport",125790,128822
43822,"OH","Frazeysburg",124887,90421
30295,"GA","Zebulon",149453,86959
47136,"IN","Lanesville",181128,130864
56368,"MN","Richmond",215657,120257
74365,"OK","Salina",99683,67537
95672,"CA","Rescue",564994,186540
95938,"CA","Durham",387053,134704
8867,"NJ","Franklin",432056,297634
3242,"NH"," Henniker",232181,138236
32124,"FL","Daytona Beach",231060,103323
55923,"MN","Chatfield",177903,145229
45135,"OH","Leesburg",117453,90523
19094,"PA","Woodlyn",160743,104619
54474,"WI","Rothschild",126503,99920
37387,"TN","Tracy City",60123,50689
3071,"NH","New Ipswich",238236,134789
11804,"NY","Old Bethpage",597748,280211
24381,"VA","Woodlawn",83512,62083
27248,"NC","Franklinville",104444,73672
18240,"PA","Nesquehoning",124416,81077
48892,"MI","Webberville",164805,107117
23437,"VA","Suffolk",197534,100792
53021,"WI"," Fredonia",222586,152231
1585,"MA"," West Brookfield",223805,123465
46126,"IN","Fairland",158102,122827
97362,"OR","Mount Angel",286825,84582
2322,"MA","Avon",339183,139243
49878,"MI","Rapid River",83701,74656
55964,"MN","Plainview",169745,115375
7758,"NJ","Middletown",311889,163927
12443,"NY"," Hurley",215725,155240
13417,"NY","New York Mills",117149,69149
18054,"PA","Green Lane",292246,155442
44473,"OH","Vienna Center",104821,105404
52726,"IA","Blue Grass",224119,154979
46590,"IN","Winona Lake",163054,132455
20764,"MD","Shady Side",287564,154901
22482,"VA","Kilmarnock",213512,93718
7027,"NJ","Garwood",406905,172893
13605,"NY"," Adams",128016,95143
28701,"NC","Alexander",252033,74839
29032,"SC","Cassatt",52794,53526
14080,"NY"," Holland",174168,120611
3741,"NH","Canaan",197970,111419
19539,"PA","Longswamp",219499,134213
97106,"OR","Banks",374559,151572
95445,"CA","Gualala",398692,85737
22920,"VA","Afton",224302,143164
30257,"GA","Milner",135187,76992
44403,"OH","Brookfield Center",114168,98439
62411,"IL","Altamont",102704,96929
18977,"PA","Upper Makefield",556672,388306
55363,"MN","Montrose",205394,115597
8751,"NJ","Ortley Beach",309632,74782
55733,"MN","Esko",207972,142869
28160,"NC","Spindale",53197,41411
47126,"IN","Henryville",130109,95342
18343,"PA","Upper Mt Bethel",199665,133961
28098,"NC","Lowell",132664,71833
43431,"OH","Gibsonburg",106980,104522
43821,"OH","Dresden",108441,87452
97532,"OR","Merlin",350282,72526
96020,"CA","Chester",282269,60228
48634,"MI","Linwood",100800,113261
98524,"WA","Allyn",302724,107033
45218,"OH","Greenhills",121106,96837
89704,"NV","Carson City",417795,190610
32617,"FL","Anthony",158530,72150
95912,"CA","Arbuckle",247016,113597
38581,"TN","Rock Island",89945,64092
74421,"OK","Beggs",122099,89653
30079,"GA","Scottdale",156184,50395
79562,"TX","Tuscola",257462,140519
35014,"AL","Talladega",93489,67205
45887,"OH","Spencerville",94255,99407
3451,"NH"," Hinsdale",137345,85327
47648,"IN","Fort Branch",132409,110809
92036,"CA","Julian",373627,90589
21639,"MD","Greensboro",171072,88074
23015,"VA","Beaverdam",238007,130928
44442,"OH","New Middletown",148395,97494
3809,"NH","Alton",250513,128206
14532,"NY"," Phelps",130105,104107
43777,"OH","Roseville",63512,67719
60552,"IL","Somonauk",174697,132771
35983,"AL","Leesburg",110841,59996
47639,"IN","Haubstadt",183186,145550
61752,"IL","Le Roy",119070,132738
3037,"NH","Deerfield",317316,147524
7848,"NJ","Lafayette",277736,176230
13811,"NY"," Newark Valley",101189,94835
37085,"TN","Lascassas",299178,113831
2644,"MA","Forestdale",341802,134860
12083,"NY","Greenville",175353,99638
47124,"IN","Greenville",187157,139273
45347,"OH","New Paris",82782,77845
86334,"AZ","Paulden",261110,61613
25918,"WV","Shady Spring",118778,85092
45308,"OH","Bradford",96756,92372
24317,"VA","Cana",47413,45447
41514,"KY","Belfry",52377,56428
56360,"MN","Osakis",154044,82399
72947,"AR","Mulberry",76204,57814
92121,"CA","San Diego",681210,356144
25301,"WV","Charleston",123118,69692
28729,"NC","Etowah",230910,80847
30808,"GA","Dearing",75318,64868
56515,"MN","Battle Lake",264317,79521
4967,"ME"," Pittsfield",92419,79128
3036,"NH","Chester",338545,201625
14757,"NY","Mayville",109121,68235
21727,"MD","Emmitsburg",218226,113645
32102,"FL","Astor",174559,38503
80542,"CO","Mead",374859,168842
7647,"NJ","Northvale",470576,211082
12404,"NY"," Rochester",239443,96115
55325,"MN","Dassel",189557,116340
73098,"OK","Wynnewood",61185,78441
4236,"ME","Greene",177626,101739
10532,"NY","Hawthorne",525940,237939
17824,"PA","Elysburg",184419,131230
44437,"OH","Mc Donald",75396,96620
47018,"IN","Dillsboro",122731,90519
98333,"WA","Fox Island",609490,213281
7420,"NJ","Bloomingdale",273930,140521
18618,"PA","Harveys Lake",150648,112444
32331,"FL","Greenville",45459,63774
73104,"OK","Oklahoma City",280229,70771
60071,"IL","Richmond",213018,133016
64016,"MO","Buckner",125958,104960
55120,"MN","Mendota Heights",368598,237089
61275,"IL","Port Byron",175750,148326
84526,"UT","Helper",145351,75810
8514,"NJ","Upper Freehold",385213,186352
18472,"PA","Clinton",151363,93347
48884,"MI","Sheridan",75324,66862
49056,"MI","Grand Junction",100702,58550
1951,"MA","Newbury",547892,235967
27959,"NC","Nags Head",327408,100414
63343,"MO","Elsberry",82585,78803
47532,"IN","Ferdinand",146965,167407
22974,"VA","Troy",243395,123052
49633,"MI","Fife Lake",94135,69247
3851,"NH","Milton",221738,108600
16053,"PA","Forward",217881,134478
23837,"VA","Courtland",162121,99608
11514,"NY","Carle Place",525350,186528
14883,"NY"," Spencer",124491,88063
49453,"MI","Saugatuck",327120,128162
11955,"NY","Moriches",368985,108814
68064,"NE","Valley",149307,112233
10962,"NY","Orangetown",481166,247099
61048,"IL","Lena",107349,108566
18255,"PA","Weatherly",111957,95040
62690,"IL","Virden",67463,85718
3840,"NH","Greenland",412720,212682
27019,"NC","Germanton",134439,84779
54837,"WI","Frederic",114707,72145
98570,"WA","Onalaska",238231,77079
21536,"MD","Grantsville",112156,80729
85263,"AZ","Rio Verde",482419,115208
34945,"FL","Fort Pierce",206291,93933
12526,"NY"," Germantown",232385,124116
17084,"PA","Brown",138698,105935
30471,"GA","Twin City",67047,53786
96717,"HI","Hauula",612623,83630
8535,"NJ","Millstone",573196,331983
7927,"NJ","Hanover",478910,210127
12157,"NY"," Schoharie",146644,95008
35456,"AL","Duncanville",122595,77373
61546,"IL","Manito",98637,110963
98232,"WA","Bow",446813,144968
94599,"CA","Yountville",892711,142452
16743,"PA","Port Allegany",68452,79279
95614,"CA","Cool",424741,135512
1375,"MA","Sunderland",288079,97877
4358,"ME","China Village",154622,89510
49094,"MI","Union City",68896,74222
59752,"MT","Three Forks",275886,82695
3044,"NH","Fremont",286559,144655
21758,"MD","Rosemont",280995,150694
8542,"NJ","Princeton",575151,258955
13030,"NY","Sullivan",123359,108691
54106,"WI"," Black Creek",146918,118109
16023,"PA","Winfield",194633,110360
38260,"TN","Troy",74261,66938
71227,"LA","Choudrant",151537,106591
8752,"NJ","Seaside Park",444458,83017
24574,"VA","Monroe",169454,88422
46554,"IN","North Liberty",127495,100310
14737,"NY"," Franklinville",68262,68996
17004,"PA","Belleville",139080,79837
37709,"TN","Blaine",137254,67548
48876,"MI","Potterville",152362,90101
31301,"GA","Allenhurst",123080,51742
10560,"NY","North Salem",495705,411706
5673,"VT","Fayston",330373,126510
13833,"NY","Fenton",119583,86616
35490,"AL","Vance",127202,87381
78263,"TX","China Grove",232389,134345
87042,"NM","Peralta",164545,90551
24549,"VA","Dry Fork",97235,75929
83676,"ID","Wilder",223809,72194
27544,"NC","Kittrell",131600,66022
37882,"TN","Townsend",171892,65120
55114,"MN","Saint Paul",251283,89010
87068,"NM","Bosque Farms",203355,113488
5091,"VT"," Woodstock",359852,128761
27509,"NC","Butner",135148,69578
70788,"LA","White Castle",77173,78605
17065,"PA","South Middleton",161565,98354
95460,"CA","Mendocino",677367,86379
56342,"MN","Isle",162682,66749
96748,"HI","Kaunakakai",252831,79196
11715,"NY","Blue Point",384666,205075
13439,"NY","Richfield Springs",107122,75291
17516,"PA","Conestoga",218554,132068
97115,"OR","Dundee",340066,128262
98051,"WA","Ravensdale",555244,139524
97918,"OR","Vale",170643,76186
14733,"NY","Falconer",73931,67567
45869,"OH","New Bremen",159659,181524
75202,"TX","Dallas",228369,167226
18344,"PA","Mount Pocono",123528,77875
45142,"OH","Lynchburg",108746,80297
48041,"MI","Memphis",155337,106451
5250,"VT"," Arlington",182642,90260
41572,"KY","Robinson Creek",45461,47572
44065,"OH","Newbury",186208,144007
81432,"CO","Ridgway",453284,99376
4862,"ME","Union",185085,82281
36441,"AL","Flomaton",82430,61376
19953,"DE","Hartly",160890,90626
27326,"NC","Ruffin",80510,64175
61568,"IL","Tremont",151417,163342
78373,"TX","Port Aransas",288104,156439
92590,"CA","Temecula",970362,184331
13074,"NY"," Hannibal",93312,79460
19035,"PA","Lower Merion",970963,1375337
8510,"NJ","Millstone",545981,278103
38469,"TN","Loretto",87245,72383
15233,"PA","Pittsburgh",129571,72386
3839,"NH","Rochester",203592,95904
56444,"MN","Deerwood",182430,94469
65705,"MO","Marionville",76582,55025
15473,"PA","Perryopolis",124119,94612
54229,"WI","Green Bay",202525,139865
2032,"MA","Walpole",502375,221584
16749,"PA","Smethport",71162,83004
38052,"TN","Middleton",77527,58258
73443,"OK","Lone Grove",113078,88363
10993,"NY","West Haverstraw",211362,110282
16423,"PA","Lake City",121598,82389
83655,"ID","New Plymouth",188546,76322
17841,"PA","Decatur",113967,75797
23457,"VA","Virginia Beach",408854,161721
24554,"VA","Gladys",105163,63543
53531,"WI"," Deerfield",243187,155364
53191,"WI","Williams Bay",281296,109789
53910,"WI","Adams",79944,50442
12871,"NY","Saratoga",167149,103290
20622,"MD","Charlotte Hall",318590,152205
21013,"MD","Baldwin",430513,255719
35765,"AL","Pisgah",89740,54714
3263,"NH"," Pittsfield",194831,93756
1452,"MA","Hubbardston",264937,151103
4864,"ME","Warren",151107,82302
43412,"OH","Curtice",130182,127317
92823,"CA","Brea",797486,177480
1985,"MA","West Newbury",567800,274044
72067,"AR","Greers Ferry",133409,52731
75756,"TX","Brownsboro",137158,79659
27050,"NC","Tobaccoville",135752,89534
1908,"MA","Nahant",593372,222243
53184,"WI"," Walworth",195327,106253
13140,"NY","Conquest",97250,80686
18635,"PA","Nescopeck",118156,92261
22656,"VA","Stephenson",302501,99492
46542,"IN","Milford",139660,97761
8827,"NJ","Hampton",354311,207926
49617,"MI","Beulah",178888,79068
12582,"NY","East Fishkill",324805,183590
54630,"WI","Galesville",165599,96532
85356,"AZ","Wellton",146158,52030
8056,"NJ","East Greenwich",357393,230944
30738,"GA","Rising Fawn",153221,69236
14882,"NY","Lansing",199495,123679
76044,"TX","Godley",206092,94518
13634,"NY","Dexter",143613,94506
43102,"OH","Amanda",152797,107516
45644,"OH","Kingston",137841,93413
72635,"AR","Gassville",84116,53100
17324,"PA","Dickinson",156453,102519
70030,"LA","Des Allemands",131034,104840
19541,"PA","Centre",218157,133435
21057,"MD","Glen Arm",451919,224958
30185,"GA","Whitesburg",145192,78723
37880,"TN","Ten Mile",174225,79414
55005,"MN","East Bethel",251582,131236
97462,"OR","Oakland",195609,65569
14042,"NY"," Yorkshire",94095,67198
61880,"IL","Tolono",138309,118809
95237,"CA","Lockeford",354780,91579
1468,"MA","Templeton",203341,117473
12015,"NY","Athens",204944,104970
21782,"MD","Sharpsburg",218249,112339
29047,"SC","Elloree",67520,54780
37032,"TN","Cedar Hill",173987,99737
24087,"VA","Elliston",119366,66360
37191,"TN","Woodlawn",155318,85532
38315,"TN","Bethel Springs",57618,47324
65255,"MO","Hallsville",156871,97643
60203,"IL","Evanston",376511,274654
80106,"CO","Elbert",433351,144545
7863,"NJ","Oxford",210707,131705
40489,"KY","Waynesburg",93842,48877
16693,"PA","Woodbury",111464,78346
15314,"PA","Bentleyville",103681,80866
61755,"IL","Mackinaw",149984,136279
17068,"PA","Centre",172304,98539
60112,"IL","Cortland",166280,105040
21710,"MD","Adamstown",443928,201235
28571,"NC","Oriental",245757,84941
37302,"TN","Collegedale",267626,126586
16426,"PA","Mckean",160732,103186
61745,"IL","Heyworth",148798,133724
80645,"CO","La Salle",243491,98259
32195,"FL","Weirsdale",218742,66589
97341,"OR","Depoe Bay",337866,56945
40008,"KY","Bloomfield",137720,76941
22645,"VA","Middletown",234235,110284
45341,"OH","Medway",94252,70208
11977,"NY","Westhampton",818776,124283
27209,"NC","Biscoe",76753,58937
32322,"FL","Carrabelle",146616,54537
3086,"NH"," Wilton",256197,144471
18336,"PA","Matamoras",161984,83633
35740,"AL","Bridgeport",67860,55534
3819,"NH","Danville",330923,134155
15557,"PA","Middlecreek",92533,78226
7627,"NJ","Demarest",768725,478112
36043,"AL","Hope Hull",84681,79337
81419,"CO","Hotchkiss",227605,73751
98595,"WA","Westport",158169,57459
15026,"PA","Findlay",208318,119726
44217,"OH","Creston",138477,94563
12846,"NY","Lake Luzerne",177972,72557
37143,"TN","Pegram",228505,98896
49668,"MI","Mesick",40022,50819
61738,"IL","El Paso",124349,136241
76689,"TX","Valley Mills",169269,89138
98261,"WA","Eastsound",569845,99425
6420,"CT","Salem",245497,183691
53952,"WI","Oxford",122832,73339
64054,"MO","Sugar Creek",69248,55934
38221,"TN","Big Sandy",68555,46251
28643,"NC","Lansing",74629,43112
28456,"NC","East Arcadia",106095,59264
14710,"NY","North Harmony",116259,77302
17301,"PA","Paradise",188214,103428
35444,"AL","Brookwood",113181,76290
37853,"TN","Rockford",155864,71491
47562,"IN","Odon",93737,100100
56359,"MN","Onamia",146550,62198
12053,"NY"," Duane",206796,138655
49064,"MI","Lawrence",107444,70742
55927,"MN","Dodge Center",167340,109885
93643,"CA","North Fork",275978,63305
10594,"NY","Thornwood",613426,295803
10921,"NY","Florida",257196,152046
37843,"TN","Parrottsville",85264,62318
45052,"OH","North Bend",210262,177153
10524,"NY","Philipstown",445054,334048
12827,"NY"," Fort Ann",164792,88515
49328,"MI","Hopkins",157236,86868
7440,"NJ","Pequannock",385411,174897
3584,"NH"," Lancaster",132937,82981
10913,"NY","Orangetown",482653,309653
38330,"TN","Dyer",55100,61449
47433,"IN","Gosport",110359,75188
23421,"VA","Parksley",130371,63115
46793,"IN","Waterloo",104431,90383
18347,"PA","Pocono Lake",111085,67203
36091,"AL","Verbena",116894,60860
61019,"IL","Davis",142325,94842
66092,"KS","Wellsville",151210,109126
12835,"NY","Day",170049,58434
8343,"NJ","Elk",196157,151194
49336,"MI","Morley",63447,62284
13862,"NY","Barker",113058,82191
3753,"NH","Grantham",247754,161164
48418,"MI","Byron",162246,100273
15610,"PA","Bullskin",141757,96906
5055,"VT","Norwich",450134,203062
64150,"MO","Riverside",213165,67585
1612,"MA","Paxton",316624,185973
54945,"WI","Iola",131444,83800
62014,"IL","Bunker Hill",89537,88819
27311,"NC","Pelham",69164,49348
25514,"WV","Fort Gay",57365,51605
53020,"WI","Elkhart Lake",221505,140565
95634,"CA","Georgetown",340532,68273
17834,"PA","Kulpmont",41888,70471
35033,"AL","Bremen",154380,66702
35133,"AL","Springville",144739,71082
3884,"NH","Strafford",278074,134569
44627,"OH","Fredericksburg",195988,95653
29039,"SC","Cordova",63921,51577
71964,"AR","Pearcy",133838,68278
46742,"IN","Hamilton",158815,82902
54151,"WI","Niagara",80993,75059
3782,"NH","Sunapee",330389,133569
21658,"MD","Queenstown",425998,167694
49344,"MI","Shelbyville",169093,82099
53038,"WI","Johnson Creek",219343,110785
13456,"NY","Paris",152879,112352
61410,"IL","Abingdon",50862,71211
88230,"NM","Dexter",73759,70028
61542,"IL","Lewistown",65191,79518
63624,"MO","Iron Mountain Lake",59767,45135
70770,"LA","Pride",171981,108752
13329,"NY","Dolgeville",70732,62891
52068,"IA","Peosta",233385,150472
70543,"LA","Iota",105429,83409
93451,"CA","San Miguel",359373,92757
3861,"NH","Lee",325657,160202
43061,"OH","Ostrander",247727,138889
15943,"PA","Nanty-Glo",42008,64891
50648,"IA","Jesup",152986,122790
98831,"WA","Manson",349334,78016
3225,"NH","Barnstead",194327,86023
54124,"WI","Gillett",95695,73956
24330,"VA","Fries",62154,40489
61063,"IL","Pecatonica",117382,111056
2764,"MA","Dighton",317369,129740
52778,"IA","Wilton",171831,105548
1010,"MA","Brimfield",249237,130288
17372,"PA","Latimore",186953,107481
21830,"MD","Hebron",171244,105907
28420,"NC","Ash",128784,49983
38857,"MS","Mooreville",133792,66699
85324,"AZ","Black Canyon City",194169,42476
98812,"WA","Brewster",148245,102458
23124,"VA","New Kent",245106,114851
3576,"NH","Stewartstown",106601,58983
37031,"TN","Castalian Springs",196296,85406
49267,"MI","Ottawa Lake",168467,116734
3034,"NH","Candia",284892,149719
3598,"NH"," Whitefield",165798,66561
17062,"PA","Tuscarora",152099,99583
45118,"OH","Fayetteville",141829,82705
44837,"OH","Greenwich",79212,73915
44824,"OH","Castalia",129472,101606
23950,"VA","La Crosse",83645,50549
98932,"WA","Granger",147544,66003
7640,"NJ","Harrington Park",592789,303081
12051,"NY"," Coxsackie",160094,95477
93615,"CA","Cutler",146764,52798
21918,"MD","Conowingo",233045,112574
29018,"SC","Bowman",41403,50037
56048,"MN","Janesville",156536,101286
13132,"NY","Schroeppel",131409,95382
55006,"MN","Braham",140322,74869
54173,"WI","Suamico",211515,164687
65604,"MO","Ash Grove",139876,65786
76071,"TX","Newark",211005,91166
12865,"NY"," Salem",148924,76544
37902,"TN","Knoxville",266069,85770
47346,"IN","Hagerstown",99603,85725
62613,"IL","Athens",148485,110716
49637,"MI","Grawn",153263,73051
49249,"MI","Jerome",157829,80792
64048,"MO","Holt",240897,127411
4015,"ME","Casco",243219,77714
5068,"VT","Royalton",184001,66548
18334,"PA","Tobyhanna",137790,81615
95458,"CA","Lucerne",154142,30806
54984,"WI","Wild Rose",141169,66428
18249,"PA","Sugarloaf",162607,140290
38049,"TN","Mason",84643,74667
70057,"LA","Hahnville",160746,94748
29643,"SC","Fair Play",227859,61289
13748,"NY","Conklin",103449,86670
13795,"NY","Kirkwood",99287,80183
54023,"WI","Roberts",253975,120656
80642,"CO","Hudson",390579,115881
53574,"WI","New Glarus",213990,128339
14548,"NY","Shortsville",128180,87101
75473,"TX","Powderly",133867,88822
14485,"NY"," Lima",151564,102033
32462,"FL","Vernon",95289,51454
38329,"TN","Decaturville",66314,49916
55349,"MN","Howard Lake",187661,95443
76431,"TX","Chico",166498,78046
4496,"ME"," Winterport",154897,91243
95655,"CA","Mather Air Force Base",398856,113074
3813,"NH","Conway",190023,76716
27541,"NC","Hurdle Mills",179080,94020
12027,"NY","Ballston",249460,165430
14772,"NY"," Randolph",74734,71683
37189,"TN","Nashville",208954,81170
36025,"AL","Elmore",141921,70697
54871,"WI","Shell Lake",123280,64036
2838,"RI","Manville",242691,79117
13317,"NY"," Canajoharie",86424,75396
22625,"VA","Cross Junction",243448,105729
35143,"AL","Shelby",208023,58116
37779,"TN","Luttrell",73248,48262
37891,"TN","Whitesburg",102250,54836
52340,"IA","Tiffin",210865,82917
12580,"NY","Hyde Park",235747,142380
21660,"MD","Ridgely",192483,85720
35006,"AL","Brookwood",79905,58302
48367,"MI","Leonard",337151,159137
8089,"NJ","Chesilhurst",167611,100793
4953,"ME"," Newport",114580,59993
7852,"NJ","Roxbury",295164,161656
17344,"PA","McSherrystown",148281,67959
37762,"TN","Jellico",51502,39824
97127,"OR","Lafayette",275489,72136
32628,"FL","Old Town",73611,56206
44084,"OH","Roaming Shores",135997,83290
74571,"OK","Talihina",53773,60657
14823,"NY"," Canisteo",75184,70890
30711,"GA","Crandall",96754,47695
54661,"WI","Trempealeau",186130,94565
93675,"CA","Squaw Valley",234965,57677
35452,"AL","Coker",144391,74530
84339,"UT","Wellsville",262950,120630
13803,"NY"," Marathon",104362,78914
31773,"GA","Ochlocknee",118711,65574
39827,"GA","Cairo",135018,57183
73028,"OK","Crescent",75037,76116
14712,"NY","Ellery",159809,107083
49076,"MI","Olivet",119979,83273
55382,"MN","South Haven",227902,106077
29429,"SC","Awendaw",401288,87766
50124,"IA","Huxley",209003,118018
71033,"LA","Greenwood",156179,83814
74764,"OK","Valliant",65168,55563
35049,"AL","Cleveland",131039,71160
12413,"NY"," Cairo",156013,56484
44624,"OH","Dundee",175501,101489
67062,"KS","Hesston",159680,106114
97368,"OR","Otis",223311,48198
21915,"MD","Chesapeake City",243231,117779
42217,"KY","Crofton",106138,64557
55760,"MN","McGregor",171190,54321
72132,"AR","Redfield",100254,72101
74370,"OK","Wyandotte",74349,53476
17048,"PA","Lykens",77858,69113
12594,"NY","Dover",202589,110680
2831,"RI","Scituate",325095,153824
38057,"TN","Moscow",133732,82228
47164,"IN","Palmyra",119783,72243
55779,"MN","Saginaw",204666,104749
4357,"ME"," Richmond",168821,69645
48759,"MI","Sebewaing",74019,72408
49254,"MI","Michigan Center",116004,68277
3581,"NH"," Gorham",121582,77050
14416,"NY"," Bergen",135611,93476
31519,"GA","Broxton",90813,51937
35966,"AL","Flat Rock",107177,49971
45167,"OH","Ripley",63874,59580
53125,"WI","Fontana",356109,111770
45780,"OH","The Plains",138029,50128
49012,"MI","Augusta",144578,134108
45302,"OH","Anna",167492,121414
54941,"WI","Green Lake",211013,80783
74039,"OK","Kellyville",90143,69317
37755,"TN","Helenwood",77644,40626
1770,"MA","Sherborn",807850,717960
35776,"AL","Woodville",92626,56609
46555,"IN","North Webster",151812,66545
99009,"WA","Elk",249431,73929
15541,"PA","Friedens",115177,79977
68462,"NE","Waverly",197087,116863
13783,"NY"," Hancock",95605,45409
48725,"MI","Caseville",110611,50060
72937,"AR","Hackett",98557,59057
24421,"VA","Churchville",189986,81747
7737,"NJ","Middletown",328501,162814
